loan_id,month_end,days_past_due,pd_estimate,lgd_estimate,prev_dpd
LOAN000927,2023-02-28,30,0.1324,0.5342,0.0
LOAN000985,2023-02-28,0,0.085,0.279,
LOAN000435,2023-02-28,60,0.0856,0.3521,
LOAN000824,2023-02-28,60,0.1066,0.6789,
LOAN000000,2023-02-28,0,0.2291,0.3134,
LOAN000976,2023-02-28,0,0.2827,0.326,
LOAN000166,2023-02-28,0,0.0763,0.4543,
LOAN000590,2023-02-28,0,0.25,0.7882,60.0
LOAN000080,2023-02-28,30,0.1872,0.7286,
LOAN000463,2023-02-28,0,0.0184,0.5003,
LOAN000864,2023-02-28,0,0.2739,0.8062,
LOAN000994,2023-02-28,0,0.2551,0.794,60.0
LOAN000558,2023-02-28,30,0.1031,0.7668,
LOAN000753,2023-02-28,0,0.1851,0.6182,
LOAN000597,2023-02-28,0,0.034,0.3353,0.0
LOAN000201,2023-02-28,0,0.2376,0.6385,0.0
LOAN000783,2023-02-28,60,0.1538,0.2403,60.0
LOAN000588,2023-02-28,0,0.059,0.7161,
LOAN000149,2023-02-28,30,0.0259,0.3424,
LOAN000488,2023-02-28,0,0.0716,0.4548,
LOAN000166,2023-02-28,0,0.2366,0.8442,0.0
LOAN000975,2023-02-28,30,0.2371,0.4868,
LOAN000143,2023-02-28,0,0.0777,0.5855,0.0
LOAN000585,2023-02-28,0,0.2299,0.2449,
LOAN000865,2023-02-28,0,0.2817,0.3567,0.0
LOAN000787,2023-02-28,0,0.2531,0.8739,
LOAN000587,2023-02-28,0,0.1294,0.7509,
LOAN000388,2023-02-28,0,0.1091,0.7821,
LOAN000733,2023-02-28,60,0.124,0.253,
LOAN000905,2023-02-28,0,0.2791,0.8503,
LOAN000087,2023-02-28,0,0.2502,0.896,
LOAN000026,2023-02-28,0,0.1146,0.4892,0.0
LOAN000384,2023-02-28,0,0.1614,0.3787,30.0
LOAN000352,2023-02-28,0,0.2972,0.3366,0.0
LOAN000281,2023-02-28,0,0.1943,0.5807,0.0
LOAN000999,2023-02-28,0,0.2124,0.6518,
LOAN000813,2023-02-28,0,0.0758,0.7509,
LOAN000634,2023-02-28,0,0.2947,0.4938,
LOAN000880,2023-02-28,0,0.0951,0.8543,
LOAN000199,2023-02-28,0,0.0484,0.4262,
LOAN000636,2023-02-28,30,0.1079,0.4425,0.0
LOAN000138,2023-02-28,0,0.0361,0.7135,
LOAN000237,2023-02-28,0,0.1554,0.3257,
LOAN000740,2023-02-28,0,0.1331,0.5226,60.0
LOAN000132,2023-02-28,0,0.2792,0.4774,
LOAN000164,2023-02-28,0,0.0661,0.5698,30.0
LOAN000464,2023-02-28,0,0.09,0.6592,0.0
LOAN000445,2023-02-28,0,0.2838,0.3582,
LOAN000012,2023-02-28,0,0.1786,0.5255,0.0
LOAN000570,2023-02-28,60,0.0441,0.4592,0.0
LOAN000457,2023-02-28,0,0.2138,0.5827,30.0
LOAN000658,2023-02-28,0,0.2639,0.3692,
LOAN000364,2023-02-28,30,0.1139,0.8447,
LOAN000396,2023-02-28,60,0.1806,0.7535,60.0
LOAN000632,2023-02-28,0,0.2763,0.7401,90.0
LOAN000376,2023-02-28,0,0.1589,0.7086,0.0
LOAN000648,2023-02-28,0,0.2279,0.4272,0.0
LOAN000665,2023-02-28,0,0.2009,0.2693,0.0
LOAN000830,2023-02-28,0,0.2412,0.3166,0.0
LOAN000822,2023-02-28,0,0.0881,0.3003,
LOAN000488,2023-02-28,0,0.117,0.3654,0.0
LOAN000457,2023-02-28,0,0.2642,0.7773,0.0
LOAN000275,2023-02-28,0,0.1241,0.8615,
LOAN000004,2023-02-28,0,0.0751,0.887,
LOAN000179,2023-02-28,0,0.1256,0.2035,
LOAN000715,2023-02-28,0,0.258,0.8817,
LOAN000789,2023-02-28,0,0.2954,0.6147,
LOAN000498,2023-02-28,0,0.2238,0.224,0.0
LOAN000641,2023-02-28,60,0.1163,0.8358,0.0
LOAN000585,2023-02-28,30,0.214,0.8396,0.0
LOAN000538,2023-02-28,0,0.2372,0.7812,
LOAN000271,2023-02-28,30,0.1064,0.2494,0.0
LOAN000295,2023-02-28,0,0.1696,0.8474,
LOAN000563,2023-02-28,0,0.1,0.6746,
LOAN000828,2023-02-28,0,0.2418,0.7941,90.0
LOAN000920,2023-02-28,0,0.0108,0.6413,0.0
LOAN000294,2023-02-28,0,0.0201,0.262,0.0
LOAN000771,2023-02-28,0,0.2741,0.6455,
LOAN000216,2023-02-28,0,0.109,0.4972,30.0
LOAN000334,2023-02-28,0,0.1565,0.5184,0.0
LOAN000458,2023-02-28,0,0.0619,0.4333,
LOAN000493,2023-02-28,0,0.0735,0.6832,
LOAN000117,2023-02-28,0,0.0776,0.5891,
LOAN000263,2023-02-28,0,0.2262,0.4407,0.0
LOAN000930,2023-02-28,0,0.2803,0.2135,0.0
LOAN000451,2023-02-28,0,0.2818,0.6369,
LOAN000246,2023-02-28,0,0.2809,0.3798,0.0
LOAN000346,2023-02-28,30,0.1189,0.8686,0.0
LOAN000250,2023-02-28,90,0.1612,0.5682,
LOAN000359,2023-02-28,60,0.1407,0.3526,30.0
LOAN000671,2023-02-28,60,0.1712,0.7532,0.0
LOAN000266,2023-02-28,0,0.0665,0.6561,
LOAN000047,2023-02-28,60,0.1166,0.3929,0.0
LOAN000816,2023-02-28,0,0.0214,0.7655,
LOAN000395,2023-02-28,0,0.0892,0.6646,0.0
LOAN000197,2023-02-28,0,0.2114,0.7386,
LOAN000476,2023-02-28,30,0.1807,0.7291,
LOAN000839,2023-02-28,30,0.028,0.5182,0.0
LOAN000834,2023-02-28,60,0.2525,0.5151,0.0
LOAN000509,2023-02-28,30,0.0872,0.7942,
LOAN000558,2023-02-28,30,0.042,0.27,30.0
LOAN000469,2023-02-28,60,0.099,0.7321,90.0
LOAN000413,2023-02-28,0,0.2218,0.6185,
LOAN000576,2023-02-28,30,0.2815,0.7537,
LOAN000999,2023-02-28,0,0.2101,0.6705,0.0
LOAN000350,2023-02-28,0,0.0738,0.4986,0.0
LOAN000143,2023-02-28,0,0.1573,0.4835,0.0
LOAN000027,2023-02-28,0,0.1692,0.8776,
LOAN000410,2023-02-28,30,0.1956,0.4381,30.0
LOAN000044,2023-02-28,30,0.0308,0.2023,
LOAN000933,2023-02-28,0,0.1777,0.3589,
LOAN000645,2023-02-28,30,0.0428,0.4206,
LOAN000204,2023-02-28,90,0.0903,0.4768,
LOAN000752,2023-02-28,0,0.0368,0.861,
LOAN000970,2023-02-28,60,0.021,0.4508,60.0
LOAN000358,2023-02-28,0,0.1469,0.581,
LOAN000106,2023-02-28,30,0.0903,0.2385,60.0
LOAN000817,2023-02-28,0,0.1384,0.5397,
LOAN000666,2023-02-28,90,0.1793,0.6543,0.0
LOAN000343,2023-02-28,0,0.0548,0.7376,
LOAN000989,2023-02-28,30,0.0721,0.5672,
LOAN000657,2023-02-28,0,0.2268,0.3025,0.0
LOAN000094,2023-02-28,60,0.1584,0.4615,0.0
LOAN000605,2023-02-28,60,0.0534,0.8854,0.0
LOAN000040,2023-02-28,60,0.2599,0.5446,60.0
LOAN000139,2023-02-28,0,0.2307,0.8992,
LOAN000363,2023-02-28,90,0.271,0.2951,0.0
LOAN000844,2023-02-28,0,0.2045,0.6178,0.0
LOAN000923,2023-02-28,0,0.0586,0.8378,
LOAN000176,2023-02-28,30,0.0102,0.3793,
LOAN000866,2023-02-28,0,0.1784,0.8621,
LOAN000093,2023-02-28,0,0.1302,0.5044,
LOAN000317,2023-02-28,30,0.2109,0.7747,0.0
LOAN000555,2023-02-28,0,0.0206,0.3873,30.0
LOAN000962,2023-02-28,30,0.058,0.8369,0.0
LOAN000931,2023-02-28,0,0.0205,0.743,
LOAN000677,2023-02-28,60,0.0187,0.3192,60.0
LOAN000381,2023-02-28,0,0.2214,0.5266,0.0
LOAN000662,2023-02-28,0,0.1293,0.5936,30.0
LOAN000054,2023-02-28,0,0.2585,0.3587,
LOAN000357,2023-02-28,60,0.1075,0.5693,
LOAN000925,2023-02-28,60,0.2182,0.2685,
LOAN000857,2023-02-28,0,0.2209,0.7582,
LOAN000937,2023-02-28,30,0.1581,0.4286,0.0
LOAN000840,2023-02-28,0,0.2768,0.2366,
LOAN000760,2023-02-28,30,0.0471,0.6598,
LOAN000556,2023-02-28,0,0.1531,0.2813,0.0
LOAN000288,2023-02-28,0,0.2511,0.8438,
LOAN000986,2023-02-28,0,0.1262,0.7878,
LOAN000935,2023-02-28,0,0.2208,0.4711,
LOAN000610,2023-02-28,60,0.1309,0.7671,
LOAN000630,2023-02-28,0,0.0191,0.8459,
LOAN000306,2023-02-28,30,0.083,0.87,
LOAN000346,2023-02-28,0,0.1434,0.4266,30.0
LOAN000047,2023-02-28,30,0.2263,0.3181,60.0
LOAN000238,2023-02-28,60,0.0178,0.2052,
LOAN000006,2023-02-28,0,0.0563,0.4694,30.0
LOAN000203,2023-02-28,0,0.0977,0.2904,30.0
LOAN000501,2023-02-28,60,0.1903,0.6081,
LOAN000706,2023-02-28,0,0.1391,0.8117,
LOAN000477,2023-02-28,0,0.0696,0.4235,
LOAN000246,2023-02-28,0,0.1899,0.7055,0.0
LOAN000008,2023-02-28,0,0.2223,0.5678,0.0
LOAN000000,2023-02-28,0,0.0538,0.3567,0.0
LOAN000827,2023-02-28,90,0.0347,0.2076,30.0
LOAN000701,2023-02-28,0,0.2877,0.7662,0.0
LOAN000399,2023-02-28,30,0.2417,0.6368,
LOAN000323,2023-02-28,0,0.1704,0.7922,
LOAN000975,2023-02-28,0,0.1699,0.243,30.0
LOAN000347,2023-02-28,0,0.253,0.4269,90.0
LOAN000735,2023-02-28,0,0.179,0.3709,0.0
LOAN000912,2023-02-28,60,0.2897,0.2514,
LOAN000542,2023-02-28,0,0.2276,0.348,0.0
LOAN000305,2023-02-28,0,0.2693,0.4802,
LOAN000879,2023-02-28,0,0.1475,0.4656,
LOAN000705,2023-02-28,0,0.1166,0.6075,60.0
LOAN000790,2023-02-28,0,0.165,0.238,
LOAN000333,2023-02-28,0,0.262,0.5312,60.0
LOAN000880,2023-02-28,0,0.2908,0.3073,0.0
LOAN000693,2023-02-28,60,0.2205,0.5227,30.0
LOAN000946,2023-02-28,0,0.0599,0.3089,0.0
LOAN000399,2023-02-28,0,0.2633,0.3799,30.0
LOAN000346,2023-02-28,0,0.258,0.2082,0.0
LOAN000029,2023-02-28,30,0.2194,0.6686,
LOAN000929,2023-02-28,0,0.1674,0.401,
LOAN000721,2023-02-28,0,0.1681,0.2277,0.0
LOAN000023,2023-02-28,0,0.2307,0.4658,0.0
LOAN000521,2023-02-28,30,0.1693,0.4817,0.0
LOAN000318,2023-02-28,0,0.1151,0.8548,0.0
LOAN000684,2023-02-28,30,0.2693,0.6049,
LOAN000394,2023-02-28,0,0.0169,0.251,0.0
LOAN000131,2023-02-28,0,0.1616,0.2008,0.0
LOAN000243,2023-02-28,0,0.1516,0.6987,
LOAN000377,2023-02-28,0,0.1063,0.5097,
LOAN000227,2023-02-28,60,0.0675,0.8882,
LOAN000176,2023-02-28,90,0.1122,0.7632,30.0
LOAN000986,2023-02-28,0,0.1985,0.3757,0.0
LOAN000781,2023-02-28,0,0.0964,0.7181,
LOAN000412,2023-02-28,0,0.1511,0.6305,0.0
LOAN000014,2023-02-28,60,0.1676,0.6412,
LOAN000885,2023-02-28,0,0.1141,0.7906,
LOAN000278,2023-02-28,0,0.1365,0.5168,
LOAN000136,2023-02-28,0,0.1885,0.2112,0.0
LOAN000057,2023-02-28,0,0.0709,0.5689,
LOAN000541,2023-02-28,0,0.1512,0.6599,90.0
LOAN000072,2023-02-28,0,0.1644,0.25,
LOAN000914,2023-02-28,30,0.2499,0.2966,
LOAN000042,2023-02-28,0,0.0904,0.8361,30.0
LOAN000904,2023-02-28,60,0.2431,0.8278,
LOAN000596,2023-02-28,30,0.2096,0.3181,0.0
LOAN000471,2023-02-28,0,0.2531,0.7869,60.0
LOAN000263,2023-02-28,0,0.2134,0.8315,0.0
LOAN000551,2023-02-28,0,0.0748,0.2865,
LOAN000280,2023-02-28,0,0.1672,0.8279,
LOAN000990,2023-02-28,0,0.2456,0.8136,0.0
LOAN000845,2023-02-28,0,0.1438,0.7093,0.0
LOAN000674,2023-02-28,90,0.2111,0.5529,
LOAN000655,2023-02-28,0,0.1804,0.265,
LOAN000298,2023-02-28,0,0.1225,0.3259,0.0
LOAN000750,2023-02-28,60,0.1197,0.87,
LOAN000881,2023-02-28,30,0.0929,0.5592,0.0
LOAN000319,2023-02-28,0,0.0142,0.5274,
LOAN000494,2023-02-28,0,0.1103,0.8837,0.0
LOAN000003,2023-02-28,0,0.2459,0.558,
LOAN000803,2023-02-28,0,0.2488,0.2688,
LOAN000112,2023-02-28,0,0.1108,0.4446,
LOAN000625,2023-02-28,0,0.1628,0.7542,
LOAN000930,2023-02-28,0,0.2011,0.4408,0.0
LOAN000702,2023-02-28,0,0.1082,0.5291,
LOAN000880,2023-02-28,0,0.1387,0.7105,0.0
LOAN000277,2023-02-28,30,0.1804,0.667,60.0
LOAN000041,2023-02-28,0,0.0934,0.3485,0.0
LOAN000197,2023-02-28,30,0.1291,0.5052,0.0
LOAN000733,2023-02-28,0,0.0366,0.4145,60.0
LOAN000361,2023-02-28,30,0.2642,0.5669,
LOAN000383,2023-02-28,0,0.2122,0.393,
LOAN000436,2023-02-28,0,0.1389,0.4162,30.0
LOAN000752,2023-02-28,0,0.0648,0.7684,0.0
LOAN000675,2023-02-28,30,0.1653,0.4409,0.0
LOAN000648,2023-02-28,0,0.1905,0.6588,0.0
LOAN000986,2023-02-28,0,0.1976,0.6107,0.0
LOAN000533,2023-02-28,60,0.1393,0.6997,
LOAN000332,2023-02-28,0,0.0759,0.8624,
LOAN000776,2023-02-28,0,0.0448,0.7065,0.0
LOAN000760,2023-02-28,30,0.2455,0.329,30.0
LOAN000855,2023-02-28,0,0.0688,0.7522,60.0
LOAN000828,2023-02-28,30,0.2054,0.6497,0.0
LOAN000172,2023-02-28,0,0.1495,0.3702,
LOAN000763,2023-02-28,0,0.2738,0.6411,
LOAN000060,2023-02-28,0,0.1223,0.3886,
LOAN000723,2023-02-28,30,0.2251,0.7846,
LOAN000761,2023-02-28,0,0.2192,0.4491,0.0
LOAN000111,2023-02-28,0,0.2594,0.8972,
LOAN000458,2023-02-28,30,0.2502,0.5051,0.0
LOAN000486,2023-02-28,0,0.0384,0.6482,
LOAN000691,2023-02-28,90,0.2995,0.6887,0.0
LOAN000375,2023-02-28,30,0.0913,0.5529,
LOAN000983,2023-02-28,0,0.2624,0.5583,
LOAN000895,2023-02-28,0,0.032,0.7101,
LOAN000961,2023-02-28,30,0.2908,0.745,
LOAN000381,2023-02-28,0,0.1384,0.7322,0.0
LOAN000331,2023-02-28,0,0.0769,0.3305,30.0
LOAN000060,2023-02-28,0,0.0522,0.7757,0.0
LOAN000973,2023-02-28,0,0.2564,0.6289,30.0
LOAN000971,2023-02-28,0,0.0134,0.4193,
LOAN000226,2023-02-28,0,0.1272,0.4692,0.0
LOAN000362,2023-02-28,0,0.2356,0.8415,
LOAN000157,2023-02-28,0,0.2919,0.2342,
LOAN000639,2023-02-28,0,0.2443,0.6021,0.0
LOAN000531,2023-02-28,30,0.0358,0.3739,
LOAN000070,2023-02-28,0,0.1182,0.3891,60.0
LOAN000990,2023-02-28,0,0.1109,0.4455,0.0
LOAN000018,2023-02-28,90,0.1152,0.7407,
LOAN000142,2023-02-28,0,0.2605,0.3892,0.0
LOAN000058,2023-02-28,0,0.0513,0.7902,0.0
LOAN000549,2023-02-28,0,0.2598,0.8147,
LOAN000104,2023-02-28,0,0.0877,0.4106,60.0
LOAN000869,2023-02-28,0,0.0725,0.6694,0.0
LOAN000370,2023-02-28,0,0.137,0.4872,0.0
LOAN000300,2023-02-28,0,0.2678,0.7827,
LOAN000279,2023-02-28,0,0.2993,0.3019,
LOAN000273,2023-02-28,90,0.1557,0.8995,
LOAN000562,2023-02-28,0,0.1227,0.4678,
LOAN000413,2023-02-28,0,0.2333,0.8511,0.0
LOAN000960,2023-02-28,0,0.1599,0.8576,30.0
LOAN000910,2023-02-28,0,0.2022,0.3949,0.0
LOAN000501,2023-02-28,30,0.0636,0.8663,60.0
LOAN000101,2023-02-28,0,0.199,0.3134,60.0
LOAN000364,2023-02-28,0,0.0879,0.4462,30.0
LOAN000735,2023-02-28,0,0.0861,0.5653,0.0
LOAN000704,2023-02-28,30,0.2795,0.4747,
LOAN000467,2023-02-28,0,0.1541,0.427,0.0
LOAN000647,2023-03-31,0,0.242,0.7881,0.0
LOAN000300,2023-03-31,0,0.2339,0.2842,0.0
LOAN000126,2023-03-31,0,0.1048,0.4322,0.0
LOAN000856,2023-03-31,0,0.2641,0.2985,
LOAN000025,2023-03-31,0,0.2647,0.4178,0.0
LOAN000642,2023-03-31,60,0.1107,0.2161,0.0
LOAN000183,2023-03-31,0,0.2728,0.4316,
LOAN000593,2023-03-31,0,0.0251,0.7607,
LOAN000336,2023-03-31,0,0.1407,0.6145,
LOAN000499,2023-03-31,0,0.0743,0.3439,30.0
LOAN000003,2023-03-31,30,0.0603,0.6501,0.0
LOAN000922,2023-03-31,0,0.0737,0.6523,90.0
LOAN000371,2023-03-31,90,0.0114,0.5539,0.0
LOAN000160,2023-03-31,0,0.259,0.5861,0.0
LOAN000829,2023-03-31,0,0.1903,0.2091,
LOAN000196,2023-03-31,30,0.127,0.6832,0.0
LOAN000258,2023-03-31,0,0.0957,0.8385,
LOAN000096,2023-03-31,0,0.2596,0.479,0.0
LOAN000353,2023-03-31,0,0.0224,0.644,
LOAN000956,2023-03-31,0,0.0506,0.8799,60.0
LOAN000153,2023-03-31,60,0.1855,0.7918,
LOAN000756,2023-03-31,0,0.0829,0.304,
LOAN000005,2023-03-31,60,0.0192,0.2734,
LOAN000709,2023-03-31,30,0.0157,0.3348,
LOAN000429,2023-03-31,0,0.2771,0.7214,
LOAN000607,2023-03-31,90,0.0126,0.8484,0.0
LOAN000272,2023-03-31,0,0.2617,0.4432,0.0
LOAN000971,2023-03-31,30,0.2413,0.6048,0.0
LOAN000047,2023-03-31,30,0.2572,0.4982,30.0
LOAN000505,2023-03-31,0,0.132,0.8653,
LOAN000986,2023-03-31,0,0.0404,0.6253,0.0
LOAN000861,2023-03-31,0,0.2815,0.5549,
LOAN000659,2023-03-31,30,0.0182,0.3831,
LOAN000344,2023-03-31,60,0.2058,0.6988,0.0
LOAN000851,2023-03-31,30,0.1067,0.6838,0.0
LOAN000585,2023-03-31,30,0.1677,0.2054,30.0
LOAN000943,2023-03-31,0,0.1344,0.6107,
LOAN000229,2023-03-31,0,0.145,0.7813,
LOAN000353,2023-03-31,30,0.237,0.7563,0.0
LOAN000236,2023-03-31,0,0.1201,0.3883,
LOAN000591,2023-03-31,0,0.1884,0.8804,
LOAN000161,2023-03-31,0,0.1985,0.5356,
LOAN000966,2023-03-31,0,0.1396,0.6916,0.0
LOAN000798,2023-03-31,30,0.1765,0.6768,
LOAN000551,2023-03-31,60,0.0212,0.4449,0.0
LOAN000850,2023-03-31,0,0.0537,0.4107,
LOAN000092,2023-03-31,0,0.1148,0.8801,
LOAN000020,2023-03-31,60,0.2755,0.7441,0.0
LOAN000529,2023-03-31,0,0.0947,0.4982,
LOAN000535,2023-03-31,0,0.1376,0.4,
LOAN000886,2023-03-31,60,0.01,0.846,
LOAN000371,2023-03-31,90,0.1811,0.4911,90.0
LOAN000650,2023-03-31,60,0.0328,0.2498,
LOAN000342,2023-03-31,0,0.0255,0.6019,
LOAN000683,2023-03-31,0,0.1851,0.681,30.0
LOAN000011,2023-03-31,0,0.2516,0.3541,0.0
LOAN000285,2023-03-31,0,0.2721,0.2451,
LOAN000805,2023-03-31,0,0.1985,0.2386,
LOAN000130,2023-03-31,30,0.1326,0.8103,
LOAN000484,2023-03-31,0,0.1015,0.5959,
LOAN000647,2023-03-31,0,0.2954,0.2927,0.0
LOAN000056,2023-03-31,30,0.224,0.6011,
LOAN000889,2023-03-31,0,0.1956,0.652,0.0
LOAN000419,2023-03-31,60,0.0151,0.8481,0.0
LOAN000952,2023-03-31,60,0.0402,0.3934,
LOAN000685,2023-03-31,0,0.1153,0.8515,0.0
LOAN000853,2023-03-31,0,0.1703,0.8299,
LOAN000462,2023-03-31,0,0.2224,0.5641,
LOAN000785,2023-03-31,0,0.1814,0.8849,0.0
LOAN000882,2023-03-31,30,0.1853,0.4675,
LOAN000441,2023-03-31,0,0.1111,0.458,0.0
LOAN000468,2023-03-31,0,0.13,0.5167,
LOAN000645,2023-03-31,0,0.0964,0.6316,30.0
LOAN000249,2023-03-31,0,0.0419,0.2889,
LOAN000947,2023-03-31,30,0.1284,0.7756,
LOAN000469,2023-03-31,0,0.1115,0.6598,60.0
LOAN000783,2023-03-31,0,0.0774,0.4015,60.0
LOAN000291,2023-03-31,30,0.1337,0.3393,
LOAN000360,2023-03-31,60,0.0923,0.4463,0.0
LOAN000833,2023-03-31,0,0.059,0.6603,0.0
LOAN000149,2023-03-31,0,0.1786,0.7292,30.0
LOAN000540,2023-03-31,0,0.2762,0.6177,
LOAN000355,2023-03-31,0,0.2346,0.3531,
LOAN000572,2023-03-31,30,0.2146,0.6262,
LOAN000784,2023-03-31,0,0.0981,0.2818,0.0
LOAN000792,2023-03-31,0,0.2821,0.7989,
LOAN000478,2023-03-31,0,0.2354,0.3459,
LOAN000059,2023-03-31,0,0.1417,0.3332,
LOAN000474,2023-03-31,0,0.0502,0.6866,
LOAN000416,2023-03-31,30,0.1839,0.7637,
LOAN000755,2023-03-31,60,0.0622,0.5575,
LOAN000848,2023-03-31,0,0.1044,0.7616,
LOAN000381,2023-03-31,0,0.2966,0.2792,0.0
LOAN000643,2023-03-31,90,0.1731,0.6829,0.0
LOAN000820,2023-03-31,90,0.0663,0.5551,90.0
LOAN000425,2023-03-31,60,0.1007,0.8681,
LOAN000824,2023-03-31,30,0.253,0.4278,60.0
LOAN000251,2023-03-31,0,0.0319,0.6574,
LOAN000103,2023-03-31,0,0.0852,0.6283,
LOAN000572,2023-03-31,0,0.0841,0.7126,30.0
LOAN000138,2023-03-31,30,0.0772,0.8408,0.0
LOAN000054,2023-03-31,0,0.1248,0.2496,0.0
LOAN000804,2023-03-31,0,0.2566,0.8389,
LOAN000630,2023-03-31,0,0.207,0.7524,0.0
LOAN000574,2023-03-31,0,0.2753,0.5872,0.0
LOAN000729,2023-03-31,90,0.1519,0.4328,
LOAN000445,2023-03-31,0,0.2258,0.3854,0.0
LOAN000825,2023-03-31,0,0.1992,0.5986,0.0
LOAN000064,2023-03-31,90,0.0941,0.886,
LOAN000173,2023-03-31,0,0.2994,0.2252,
LOAN000496,2023-03-31,30,0.2381,0.3692,
LOAN000600,2023-03-31,30,0.0177,0.4481,
LOAN000182,2023-03-31,0,0.2898,0.7508,0.0
LOAN000022,2023-03-31,90,0.1178,0.614,
LOAN000590,2023-03-31,0,0.1531,0.7346,0.0
LOAN000853,2023-03-31,0,0.0879,0.3157,0.0
LOAN000551,2023-03-31,0,0.0854,0.7437,60.0
LOAN000831,2023-03-31,0,0.2227,0.8549,30.0
LOAN000485,2023-03-31,0,0.0325,0.4383,
LOAN000466,2023-03-31,0,0.256,0.2869,
LOAN000012,2023-03-31,60,0.0198,0.2224,0.0
LOAN000505,2023-03-31,0,0.0325,0.8433,0.0
LOAN000598,2023-03-31,0,0.0497,0.2796,
LOAN000806,2023-03-31,0,0.1163,0.8585,
LOAN000033,2023-03-31,30,0.115,0.4546,
LOAN000402,2023-03-31,0,0.2014,0.5878,
LOAN000562,2023-03-31,0,0.1917,0.363,0.0
LOAN000549,2023-03-31,0,0.1717,0.6802,0.0
LOAN000671,2023-03-31,60,0.0605,0.7324,60.0
LOAN000854,2023-03-31,0,0.0813,0.6995,
LOAN000988,2023-03-31,0,0.2207,0.6966,
LOAN000382,2023-03-31,0,0.2133,0.4256,
LOAN000150,2023-03-31,0,0.2713,0.7793,
LOAN000831,2023-03-31,0,0.1318,0.6207,0.0
LOAN000274,2023-03-31,60,0.2296,0.7934,0.0
LOAN000465,2023-03-31,0,0.1997,0.8636,
LOAN000028,2023-03-31,0,0.0947,0.6343,
LOAN000693,2023-03-31,0,0.1084,0.2401,60.0
LOAN000743,2023-03-31,60,0.2506,0.3177,0.0
LOAN000424,2023-03-31,0,0.2137,0.8952,0.0
LOAN000647,2023-03-31,0,0.2368,0.4815,0.0
LOAN000742,2023-03-31,30,0.2772,0.7543,0.0
LOAN000632,2023-03-31,90,0.1586,0.388,0.0
LOAN000856,2023-03-31,0,0.0986,0.3275,0.0
LOAN000499,2023-03-31,0,0.182,0.7488,0.0
LOAN000101,2023-03-31,0,0.1888,0.6205,0.0
LOAN000743,2023-03-31,0,0.0397,0.2373,60.0
LOAN000217,2023-03-31,0,0.064,0.7309,60.0
LOAN000617,2023-03-31,0,0.2633,0.7902,
LOAN000490,2023-03-31,0,0.2005,0.307,
LOAN000576,2023-03-31,0,0.1592,0.7361,30.0
LOAN000910,2023-03-31,0,0.1711,0.6021,0.0
LOAN000031,2023-03-31,0,0.2115,0.2206,30.0
LOAN000836,2023-03-31,0,0.1184,0.5565,
LOAN000508,2023-03-31,0,0.2863,0.4892,
LOAN000079,2023-03-31,0,0.0453,0.5098,
LOAN000377,2023-03-31,0,0.0763,0.6847,0.0
LOAN000978,2023-03-31,0,0.1701,0.2358,
LOAN000922,2023-03-31,0,0.0661,0.2998,0.0
LOAN000318,2023-03-31,0,0.0817,0.4059,0.0
LOAN000053,2023-03-31,0,0.2316,0.5801,
LOAN000823,2023-03-31,0,0.2748,0.4008,
LOAN000745,2023-03-31,30,0.1429,0.5971,
LOAN000171,2023-03-31,0,0.0466,0.8368,
LOAN000081,2023-03-31,30,0.0473,0.2404,90.0
LOAN000486,2023-03-31,0,0.1469,0.7958,0.0
LOAN000543,2023-03-31,60,0.0297,0.452,0.0
LOAN000956,2023-03-31,90,0.2352,0.8334,0.0
LOAN000830,2023-03-31,30,0.1757,0.2119,0.0
LOAN000526,2023-03-31,0,0.1847,0.4463,0.0
LOAN000011,2023-03-31,0,0.02,0.6003,0.0
LOAN000582,2023-03-31,0,0.1402,0.586,
LOAN000223,2023-03-31,0,0.2711,0.2127,0.0
LOAN000836,2023-03-31,0,0.2607,0.2169,0.0
LOAN000250,2023-03-31,0,0.1929,0.3387,90.0
LOAN000177,2023-03-31,60,0.1194,0.6124,0.0
LOAN000123,2023-03-31,0,0.1367,0.7816,
LOAN000931,2023-03-31,0,0.1658,0.3546,0.0
LOAN000395,2023-03-31,30,0.0595,0.7738,0.0
LOAN000545,2023-03-31,0,0.2096,0.781,0.0
LOAN000786,2023-03-31,30,0.197,0.8315,
LOAN000477,2023-03-31,0,0.074,0.4658,0.0
LOAN000096,2023-03-31,0,0.015,0.2679,0.0
LOAN000152,2023-03-31,0,0.0211,0.7825,0.0
LOAN000658,2023-03-31,0,0.2701,0.256,0.0
LOAN000380,2023-03-31,60,0.1709,0.6343,0.0
LOAN000814,2023-03-31,0,0.1982,0.6102,0.0
LOAN000369,2023-03-31,60,0.2891,0.7044,
LOAN000939,2023-03-31,0,0.1223,0.8314,
LOAN000062,2023-03-31,0,0.2042,0.744,
LOAN000148,2023-03-31,0,0.2973,0.5006,
LOAN000652,2023-03-31,30,0.1374,0.543,
LOAN000027,2023-03-31,0,0.1817,0.2564,0.0
LOAN000895,2023-03-31,0,0.2975,0.3895,0.0
LOAN000926,2023-03-31,0,0.1404,0.5822,0.0
LOAN000611,2023-03-31,0,0.088,0.7706,
LOAN000938,2023-03-31,0,0.2261,0.2475,
LOAN000764,2023-03-31,0,0.0209,0.6776,0.0
LOAN000666,2023-03-31,30,0.1198,0.6812,90.0
LOAN000061,2023-03-31,0,0.0829,0.398,0.0
